ID_Transaccion,Fecha,Titulo,Genero,Precio_Unitario,Cantidad,Total_Transaccion,Metodo_Pago
T-16718,2025-11-24,Colores del Mundo: Un Viaje Ilustrado,Infantil,16.61,1,16.61,Efectivo
T-16719,2025-11-24,Ecos del Futuro Perdido,Ciencia Ficción,19.46,1,19.46,Tarjeta de Débito
T-16720,2025-11-24,El Último Hechicero de Aldara,Fantasía / Romantasy,18.11,2,36.22,Tarjeta de Crédito
T-16721,2025-11-24,Secretos en la Niebla,Thriller / Suspense,16.21,1,16.21,Tarjeta de Crédito
T-16722,2025-11-24,Mecha Warriors: Amanecer Vol. 4,Manga / Novela Gráfica,14.23,1,14.23,Mercado Pago
T-16723,2025-11-24,El Testigo Silencioso,Thriller / Suspense,19.79,1,19.79,Transferencia
T-16724,2025-11-24,Tal Vez Mañana,Romance,14.99,1,14.99,Tarjeta de Crédito
T-16725,2025-11-24,Corte de Espinas y Sombras,Fantasía / Romantasy,22.32,1,22.32,Tarjeta de Crédito
T-16726,2025-11-24,El Robot Amigable de Tomás,Infantil,11.32,1,11.32,Tarjeta de Débito
T-16727,2025-11-24,Sombras Bajo la Luna Roja,Fantasía / Romantasy,19.55,1,19.55,Tarjeta de Débito
T-16728,2025-11-25,La Última Colonia de Marte,Ciencia Ficción,22.98,1,22.98,Tarjeta de Crédito
T-16729,2025-11-25,365 Devocionales para el Alma,Religión / Espiritualidad,18.51,3,55.53,Tarjeta de Crédito
T-16730,2025-11-25,La Verdad Detrás del Fuego,Thriller / Suspense,21.62,1,21.62,Tarjeta de Débito
T-16731,2025-11-25,El Bosque de los Animales Parlantes,Infantil,14.57,1,14.57,Tarjeta de Crédito
T-16732,2025-11-25,Cuando el Destino Insiste,Romance,15.66,2,31.32,Tarjeta de Crédito
T-16733,2025-11-25,El Jardín de las Brujas Perdidas,Fantasía / Romantasy,19.09,1,19.09,Tarjeta de Débito
T-16734,2025-11-25,Crónicas del Mar Encantado,Fantasía / Romantasy,17.24,1,17.24,Tarjeta de Débito
T-16735,2025-11-25,La Marca del Fénix Plateado,Fantasía / Romantasy,22.11,1,22.11,Tarjeta de Débito
T-16736,2025-11-25,Fuego en la Corte de Hielo,Fantasía / Romantasy,25.54,1,25.54,Transferencia
T-16737,2025-11-25,La Marca del Fénix Plateado,Fantasía / Romantasy,21.73,1,21.73,Tarjeta de Débito
T-16738,2025-11-25,Neurolink: El Despertar,Ciencia Ficción,27.67,1,27.67,Mercado Pago
T-16739,2025-11-25,Neurolink: El Despertar,Ciencia Ficción,27.49,1,27.49,Tarjeta de Crédito
T-16740,2025-11-25,Fe en Tiempos Modernos,Religión / Espiritualidad,19.49,1,19.49,Mercado Pago
T-16741,2025-11-25,La Heredera del Viento Oscuro,Fantasía / Romantasy,19.05,2,38.1,Transferencia
T-16742,2025-11-25,Zona de Exclusión,Distopía / Especulativa,18.74,1,18.74,Efectivo
T-16743,2025-11-25,Zona de Exclusión,Distopía / Especulativa,19.39,1,19.39,Tarjeta de Crédito
T-16744,2025-11-25,Nadie Sale Inocente,Thriller / Suspense,17.45,1,17.45,Transferencia
T-16745,2025-11-25,365 Devocionales para el Alma,Religión / Espiritualidad,19.45,2,38.9,Mercado Pago
T-16746,2025-11-25,"Nosotros, los Invisibles",Young Adult,15.17,1,15.17,Tarjeta de Crédito
T-16747,2025-11-25,Sombras Bajo la Luna Roja,Fantasía / Romantasy,19.42,1,19.42,Transferencia
T-16748,2025-11-25,2084: El Nuevo Orden,Distopía / Especulativa,22.73,2,45.46,Tarjeta de Débito
T-16749,2025-11-25,La Marca del Fénix Plateado,Fantasía / Romantasy,22.5,1,22.5,Efectivo
T-16750,2025-11-25,El Último Beso en París,Romance,18.99,2,37.98,Tarjeta de Crédito
T-16751,2025-11-25,Emprender en Latinoamérica 2025,Negocios / Técnicos,24.35,1,24.35,Transferencia
T-16752,2025-11-25,Sabiduría Ancestral para Hoy,Religión / Espiritualidad,17.7,1,17.7,Efectivo
T-16753,2025-11-25,Reinos de Cristal Roto,Fantasía / Romantasy,23.97,2,47.94,Efectivo
T-16754,2025-11-25,Tal Vez Mañana,Romance,14.98,2,29.96,Efectivo
T-16755,2025-11-25,Utopía Fracturada,Distopía / Especulativa,16.82,1,16.82,Tarjeta de Crédito
T-16756,2025-11-25,El Clan de la Serpiente Dorada Vol. 2,Manga / Novela Gráfica,13.81,1,13.81,Efectivo
T-16757,2025-11-25,Ciudadanos de Segunda,Distopía / Especulativa,17.63,1,17.63,Efectivo
T-16758,2025-11-25,La Canción del Dragón Dormido,Fantasía / Romantasy,20.43,1,20.43,Tarjeta de Débito
T-16759,2025-11-25,La Canción del Dragón Dormido,Fantasía / Romantasy,20.42,1,20.42,Transferencia
T-16760,2025-11-25,El Año en que Callaron las Máquinas,Distopía / Especulativa,20.02,2,40.04,Efectivo
T-16761,2025-11-25,Utopía Fracturada,Distopía / Especulativa,16.77,1,16.77,Tarjeta de Crédito
T-16762,2025-11-25,Máquinas que Sueñan,Ciencia Ficción,20.4,1,20.4,Tarjeta de Crédito
T-16763,2025-11-26,El Verano que Cambió Todo,Young Adult,16.87,2,33.74,Efectivo
T-16764,2025-11-26,Mecha Warriors: Amanecer Vol. 4,Manga / Novela Gráfica,13.77,2,27.54,Tarjeta de Crédito
T-16765,2025-11-26,2084: El Nuevo Orden,Distopía / Especulativa,23.16,1,23.16,Tarjeta de Crédito
T-16766,2025-11-26,Máquinas que Sueñan,Ciencia Ficción,21.46,2,42.92,Transferencia
T-16767,2025-11-26,Mareas de Verano,Romance,13.9,1,13.9,Transferencia
T-16768,2025-11-26,El Algoritmo de la Conciencia,Ciencia Ficción,25.84,2,51.68,Tarjeta de Débito
T-16769,2025-11-26,Tsuki Academy Vol. 3,Manga / Novela Gráfica,11.76,1,11.76,Transferencia
T-16770,2025-11-26,Hana no Kokoro Vol. 1,Manga / Novela Gráfica,11.81,1,11.81,Tarjeta de Débito
T-16771,2025-11-26,Akira Reborn: Edición Integral,Manga / Novela Gráfica,29.17,1,29.17,Tarjeta de Débito
T-16772,2025-11-26,Dino Rex y la Isla Misteriosa,Infantil,13.59,2,27.18,Tarjeta de Débito
T-16773,2025-11-26,Exoplaneta Siete,Ciencia Ficción,19.52,1,19.52,Tarjeta de Débito
T-16774,2025-11-26,Cartas que Nunca Envié,Romance,17.02,1,17.02,Tarjeta de Crédito
T-16775,2025-11-26,Nadie Sale Inocente,Thriller / Suspense,17.13,1,17.13,Tarjeta de Crédito
T-16776,2025-11-26,La Librería de los Sueños Compartidos,Romance,18.15,1,18.15,Efectivo
T-16777,2025-11-26,La Marca del Fénix Plateado,Fantasía / Romantasy,21.77,2,43.54,Mercado Pago
T-16778,2025-11-26,Secretos en la Niebla,Thriller / Suspense,16.35,1,16.35,Tarjeta de Débito
T-16779,2025-11-26,El Nuevo Marketing: Era de la IA,Negocios / Técnicos,28.32,1,28.32,Tarjeta de Débito
T-16780,2025-11-26,El Diario de Gratitud Espiritual,Religión / Espiritualidad,12.83,1,12.83,Tarjeta de Crédito
T-16781,2025-11-26,La Canción del Dragón Dormido,Fantasía / Romantasy,20.76,2,41.52,Efectivo
T-16782,2025-11-26,El Trono de Cenizas Eternas,Fantasía / Romantasy,25.42,1,25.42,Tarjeta de Débito
T-16783,2025-11-26,La Última Colonia de Marte,Ciencia Ficción,23.49,1,23.49,Tarjeta de Crédito
T-16784,2025-11-26,Promesas Bajo la Lluvia,Romance,18.22,1,18.22,Tarjeta de Crédito
T-16785,2025-11-26,La Heredera del Viento Oscuro,Fantasía / Romantasy,19.17,1,19.17,Tarjeta de Débito
T-16786,2025-11-26,Más Allá de las Estrellas (YA),Young Adult,18.51,1,18.51,Efectivo
T-16787,2025-11-26,La Canción del Dragón Dormido,Fantasía / Romantasy,21.26,1,21.26,Tarjeta de Crédito
T-16788,2025-11-26,Las Aventuras de Lila y el Gato Mágico,Infantil,13.23,1,13.23,Tarjeta de Crédito
T-16789,2025-11-26,Ecos del Futuro Perdido,Ciencia Ficción,20.14,2,40.28,Tarjeta de Débito
T-16790,2025-11-26,Akira Reborn: Edición Integral,Manga / Novela Gráfica,30.53,1,30.53,Efectivo
T-16791,2025-11-26,Hana no Kokoro Vol. 1,Manga / Novela Gráfica,12.26,1,12.26,Tarjeta de Crédito
T-16792,2025-11-27,Más Allá de las Estrellas (YA),Young Adult,17.89,1,17.89,Transferencia
T-16793,2025-11-27,365 Devocionales para el Alma,Religión / Espiritualidad,19.53,1,19.53,Mercado Pago
T-16794,2025-11-27,Exoplaneta Siete,Ciencia Ficción,18.43,1,18.43,Tarjeta de Débito
T-16795,2025-11-27,Fuego en la Corte de Hielo,Fantasía / Romantasy,26.05,2,52.1,Tarjeta de Débito
T-16796,2025-11-27,Máquinas que Sueñan,Ciencia Ficción,20.79,2,41.58,Tarjeta de Crédito
T-16797,2025-11-27,Neurolink: El Despertar,Ciencia Ficción,26.61,2,53.22,Tarjeta de Crédito
T-16798,2025-11-27,Neurolink: El Despertar,Ciencia Ficción,26.84,2,53.68,Tarjeta de Crédito
T-16799,2025-11-27,Secretos en la Niebla,Thriller / Suspense,15.64,3,46.92,Efectivo
T-16800,2025-11-27,La Mujer del Espejo Roto,Thriller / Suspense,21.9,1,21.9,Tarjeta de Crédito
T-16801,2025-11-27,La Mujer del Espejo Roto,Thriller / Suspense,22.59,1,22.59,Mercado Pago
T-16802,2025-11-27,La Marca del Fénix Plateado,Fantasía / Romantasy,22.57,1,22.57,Tarjeta de Débito
T-16803,2025-11-27,Cyberpunk Shibuya,Manga / Novela Gráfica,15.19,1,15.19,Tarjeta de Débito
T-16804,2025-11-27,Tsuki Academy Vol. 3,Manga / Novela Gráfica,11.65,1,11.65,Tarjeta de Débito
T-16805,2025-11-27,Mecha Warriors: Amanecer Vol. 4,Manga / Novela Gráfica,14.04,1,14.04,Efectivo
T-16806,2025-11-27,Volver a Quererte en Otoño,Romance,16.25,1,16.25,Efectivo
T-16807,2025-11-27,Fuego en la Corte de Hielo,Fantasía / Romantasy,26.35,1,26.35,Tarjeta de Débito
T-16808,2025-11-27,2084: El Nuevo Orden,Distopía / Especulativa,22.35,1,22.35,Efectivo
T-16809,2025-11-27,La Chica del Último Vagón,Young Adult,13.89,1,13.89,Tarjeta de Débito
T-16810,2025-11-27,El Testigo Silencioso,Thriller / Suspense,19.89,2,39.78,Tarjeta de Débito
T-16811,2025-11-27,El Último Hechicero de Aldara,Fantasía / Romantasy,17.69,1,17.69,Efectivo
T-16812,2025-11-27,Volver a Quererte en Otoño,Romance,16.45,1,16.45,Tarjeta de Débito
T-16813,2025-11-27,Reinos de Cristal Roto,Fantasía / Romantasy,24.54,2,49.08,Tarjeta de Crédito
T-16814,2025-11-27,Fe en Tiempos Modernos,Religión / Espiritualidad,19.77,1,19.77,Mercado Pago
T-16815,2025-11-27,Las Aventuras de Lila y el Gato Mágico,Infantil,13.32,2,26.64,Transferencia
T-16816,2025-11-27,Volver a Quererte en Otoño,Romance,15.8,1,15.8,Efectivo
T-16817,2025-11-27,Neon District: Año Cero,Manga / Novela Gráfica,15.58,2,31.16,Transferencia
T-16818,2025-11-27,La Singularidad de Vega,Ciencia Ficción,23.59,1,23.59,Tarjeta de Crédito
T-16819,2025-11-28,Biblia de Estudio Contemporánea,Religión / Espiritualidad,39.01,1,39.01,Efectivo
T-16820,2025-11-28,Cuando el Destino Insiste,Romance,16.06,1,16.06,Mercado Pago
T-16821,2025-11-28,Kaze no Senshi Vol. 1,Manga / Novela Gráfica,13.18,1,13.18,Tarjeta de Crédito
T-16822,2025-11-28,Promesas Bajo la Lluvia,Romance,17.84,1,17.84,Tarjeta de Crédito
T-16823,2025-11-28,El Pacto del Silencio,Thriller / Suspense,19.16,1,19.16,Tarjeta de Crédito
T-16824,2025-11-28,Mecha Warriors: Amanecer Vol. 4,Manga / Novela Gráfica,13.84,1,13.84,Efectivo
T-16825,2025-11-28,La Marca del Fénix Plateado,Fantasía / Romantasy,21.69,1,21.69,Tarjeta de Crédito
T-16826,2025-11-28,Vida de una Activista Silenciosa,Biografía / Memorias,19.84,1,19.84,Efectivo
T-16827,2025-11-28,Reinos de Cristal Roto,Fantasía / Romantasy,23.62,2,47.24,Mercado Pago
T-16828,2025-11-28,Exoplaneta Siete,Ciencia Ficción,18.85,1,18.85,Tarjeta de Crédito
T-16829,2025-11-28,La Marca del Fénix Plateado,Fantasía / Romantasy,21.67,1,21.67,Tarjeta de Crédito
T-16830,2025-11-28,Samurai Nocturno Vol. 5,Manga / Novela Gráfica,13.18,1,13.18,Tarjeta de Crédito
T-16831,2025-11-28,Exoplaneta Siete,Ciencia Ficción,19.23,1,19.23,Tarjeta de Crédito
T-16832,2025-11-28,El Algoritmo de la Conciencia,Ciencia Ficción,25.51,2,51.02,Efectivo
T-16833,2025-11-28,Promesas Bajo la Lluvia,Romance,18.21,1,18.21,Tarjeta de Crédito
T-16834,2025-11-28,El Café de los Corazones Rotos,Romance,15.12,1,15.12,Tarjeta de Crédito
T-16835,2025-11-28,Junto al Fuego de Diciembre,Romance,16.69,1,16.69,Mercado Pago
T-16836,2025-11-28,Ciudadanos de Segunda,Distopía / Especulativa,18.15,2,36.3,Tarjeta de Crédito
T-16837,2025-11-28,Pacto de Sangre y Estrellas,Fantasía / Romantasy,19.89,1,19.89,Tarjeta de Débito
T-16838,2025-11-28,Tal Vez Mañana,Romance,14.67,1,14.67,Transferencia
T-16839,2025-11-28,Exoplaneta Siete,Ciencia Ficción,18.47,1,18.47,Tarjeta de Crédito
T-16840,2025-11-28,Mareas de Verano,Romance,13.84,1,13.84,Mercado Pago
T-16841,2025-11-28,El Pacto del Silencio,Thriller / Suspense,18.79,1,18.79,Tarjeta de Crédito
T-16842,2025-11-28,Camino de Luz Interior,Religión / Espiritualidad,17.13,1,17.13,Efectivo
T-16843,2025-11-28,Yūrei: Espíritus Errantes Vol. 1,Manga / Novela Gráfica,11.3,2,22.6,Tarjeta de Crédito
T-16844,2025-11-28,Utopía Fracturada,Distopía / Especulativa,16.98,1,16.98,Efectivo
T-16845,2025-11-28,Akira Reborn: Edición Integral,Manga / Novela Gráfica,29.14,1,29.14,Efectivo
T-16846,2025-11-28,La Heredera del Viento Oscuro,Fantasía / Romantasy,18.82,1,18.82,Tarjeta de Crédito
T-16847,2025-11-28,Despierta Tu Mejor Versión,Autoayuda / Desarrollo Personal,19.42,1,19.42,Tarjeta de Crédito
T-16848,2025-11-28,Tsuki Academy Vol. 3,Manga / Novela Gráfica,12.08,1,12.08,Tarjeta de Crédito
T-16849,2025-11-28,Las Aventuras de Lila y el Gato Mágico,Infantil,12.65,1,12.65,Tarjeta de Crédito
T-16850,2025-11-28,La Heredera del Viento Oscuro,Fantasía / Romantasy,18.82,1,18.82,Tarjeta de Crédito
T-16851,2025-11-29,Sombras Bajo la Luna Roja,Fantasía / Romantasy,20.33,1,20.33,Tarjeta de Débito
T-16852,2025-11-29,Hana no Kokoro Vol. 1,Manga / Novela Gráfica,11.95,1,11.95,Transferencia
T-16853,2025-11-29,Samurai Nocturno Vol. 5,Manga / Novela Gráfica,13.29,2,26.58,Tarjeta de Crédito
T-16854,2025-11-29,El Café de los Corazones Rotos,Romance,14.67,2,29.34,Mercado Pago
T-16855,2025-11-29,Tsuki Academy Vol. 3,Manga / Novela Gráfica,11.71,1,11.71,Mercado Pago
T-16856,2025-11-29,Camino de Luz Interior,Religión / Espiritualidad,16.68,1,16.68,Tarjeta de Débito
T-16857,2025-11-29,La Canción del Dragón Dormido,Fantasía / Romantasy,21.4,1,21.4,Efectivo
T-16858,2025-11-29,Exoplaneta Siete,Ciencia Ficción,18.81,1,18.81,Mercado Pago
T-16859,2025-11-29,Zona de Exclusión,Distopía / Especulativa,18.83,1,18.83,Tarjeta de Crédito
T-16860,2025-11-29,Sombras Bajo la Luna Roja,Fantasía / Romantasy,20.14,1,20.14,Tarjeta de Débito
T-16861,2025-11-29,Más Allá de las Estrellas (YA),Young Adult,17.99,1,17.99,Tarjeta de Crédito
T-16862,2025-11-29,La Chica del Último Vagón,Young Adult,14.05,1,14.05,Efectivo
T-16863,2025-11-29,Ecos del Futuro Perdido,Ciencia Ficción,20.36,2,40.72,Efectivo
T-16864,2025-11-29,Zona de Exclusión,Distopía / Especulativa,18.48,1,18.48,Mercado Pago
T-16865,2025-11-29,Neon District: Año Cero,Manga / Novela Gráfica,16.08,2,32.16,Tarjeta de Crédito
T-16866,2025-11-29,La Marca del Fénix Plateado,Fantasía / Romantasy,22.24,2,44.48,Mercado Pago
T-16867,2025-11-29,La Verdad Detrás del Fuego,Thriller / Suspense,21.41,1,21.41,Tarjeta de Crédito
T-16868,2025-11-29,Colores del Mundo: Un Viaje Ilustrado,Infantil,16.66,1,16.66,Tarjeta de Débito
T-16869,2025-11-29,El Último Beso en París,Romance,18.79,1,18.79,Tarjeta de Crédito
T-16870,2025-11-29,Reinos de Cristal Roto,Fantasía / Romantasy,23.95,1,23.95,Mercado Pago
T-16871,2025-11-29,"Nosotros, los Invisibles",Young Adult,14.91,1,14.91,Tarjeta de Crédito
T-16872,2025-11-29,La Heredera del Viento Oscuro,Fantasía / Romantasy,19.19,1,19.19,Mercado Pago
T-16873,2025-11-29,El Pacto del Silencio,Thriller / Suspense,18.6,2,37.2,Efectivo
T-16874,2025-11-29,Las Aventuras de Lila y el Gato Mágico,Infantil,13.2,1,13.2,Tarjeta de Crédito
T-16875,2025-11-29,Fuego en la Corte de Hielo,Fantasía / Romantasy,25.36,1,25.36,Tarjeta de Débito
T-16876,2025-11-29,Meditaciones del Peregrino,Religión / Espiritualidad,15.32,1,15.32,Tarjeta de Crédito
T-16877,2025-11-29,Neurolink: El Despertar,Ciencia Ficción,27.29,1,27.29,Mercado Pago
T-16878,2025-11-29,El Diario de Gratitud Espiritual,Religión / Espiritualidad,12.88,1,12.88,Tarjeta de Crédito
T-16879,2025-11-29,2084: El Nuevo Orden,Distopía / Especulativa,22.33,1,22.33,Efectivo
T-16880,2025-11-29,La República del Silencio,Distopía / Especulativa,22.18,1,22.18,Efectivo
T-16881,2025-11-29,El Robot Amigable de Tomás,Infantil,11.3,2,22.6,Mercado Pago
T-16882,2025-11-29,2084: El Nuevo Orden,Distopía / Especulativa,23.09,1,23.09,Tarjeta de Crédito
T-16883,2025-11-29,Más Allá de las Estrellas (YA),Young Adult,18.32,1,18.32,Tarjeta de Débito
T-16884,2025-11-29,Reinos de Cristal Roto,Fantasía / Romantasy,23.74,1,23.74,Tarjeta de Débito
T-16885,2025-11-29,Biblia de Estudio Contemporánea,Religión / Espiritualidad,39.05,1,39.05,Tarjeta de Débito
T-16886,2025-11-29,Inteligencia Artificial para Directivos,Negocios / Técnicos,33.71,1,33.71,Transferencia
T-16887,2025-11-29,Mecha Warriors: Amanecer Vol. 4,Manga / Novela Gráfica,13.71,1,13.71,Tarjeta de Crédito
T-16888,2025-11-29,Oscuridad al Mediodía,Thriller / Suspense,17.44,2,34.88,Tarjeta de Crédito
T-16889,2025-11-29,Mareas de Verano,Romance,13.63,1,13.63,Tarjeta de Crédito
T-16890,2025-11-29,Tsuki Academy Vol. 3,Manga / Novela Gráfica,12.14,1,12.14,Tarjeta de Crédito
T-16891,2025-11-29,Máquinas que Sueñan,Ciencia Ficción,20.72,1,20.72,Tarjeta de Débito
T-16892,2025-11-29,Cartas que Nunca Envié,Romance,17.13,2,34.26,Tarjeta de Débito
T-16893,2025-11-29,Mi Primer Atlas del Universo,Infantil,18.59,2,37.18,Tarjeta de Crédito
T-16894,2025-11-29,Tal Vez Mañana,Romance,14.64,1,14.64,Efectivo
T-16895,2025-11-29,Gestión Ágil de Proyectos Reales,Negocios / Técnicos,29.5,1,29.5,Efectivo
T-16896,2025-11-29,La Mujer del Espejo Roto,Thriller / Suspense,22.42,1,22.42,Efectivo
T-16897,2025-11-29,Zona de Exclusión,Distopía / Especulativa,19.27,1,19.27,Tarjeta de Crédito
T-16898,2025-11-29,2084: El Nuevo Orden,Distopía / Especulativa,23.47,1,23.47,Transferencia
T-16899,2025-11-30,La Última Colonia de Marte,Ciencia Ficción,22.82,2,45.64,Tarjeta de Crédito
T-16900,2025-11-30,Neon District: Año Cero,Manga / Novela Gráfica,15.69,1,15.69,Mercado Pago
T-16901,2025-11-30,La Librería de los Sueños Compartidos,Romance,18.33,2,36.66,Tarjeta de Crédito
T-16902,2025-11-30,El Bosque de los Animales Parlantes,Infantil,14.77,1,14.77,Efectivo
T-16903,2025-11-30,Ciudadanos de Segunda,Distopía / Especulativa,17.88,1,17.88,Transferencia
T-16904,2025-11-30,Zona de Exclusión,Distopía / Especulativa,18.73,1,18.73,Tarjeta de Crédito
T-16905,2025-11-30,La Última Colonia de Marte,Ciencia Ficción,23.02,1,23.02,Tarjeta de Crédito
T-16906,2025-11-30,Dino Rex y la Isla Misteriosa,Infantil,13.82,1,13.82,Tarjeta de Crédito
T-16907,2025-11-30,Código Génesis: Protocolo IA,Ciencia Ficción,24.55,1,24.55,Tarjeta de Débito
T-16908,2025-11-30,Reinos de Cristal Roto,Fantasía / Romantasy,23.31,1,23.31,Tarjeta de Crédito
T-16909,2025-11-30,Neon District: Año Cero,Manga / Novela Gráfica,15.9,1,15.9,Transferencia
T-16910,2025-11-30,Kaze no Senshi Vol. 1,Manga / Novela Gráfica,13.21,1,13.21,Transferencia
T-16911,2025-11-30,Junto al Fuego de Diciembre,Romance,17.32,2,34.64,Tarjeta de Débito
T-16912,2025-11-30,Junto al Fuego de Diciembre,Romance,17.45,1,17.45,Tarjeta de Débito
T-16913,2025-11-30,Colores del Mundo: Un Viaje Ilustrado,Infantil,16.79,1,16.79,Tarjeta de Débito
T-16914,2025-11-30,Mecha Warriors: Amanecer Vol. 4,Manga / Novela Gráfica,14.26,1,14.26,Mercado Pago
T-16915,2025-11-30,Mareas de Verano,Romance,14.05,1,14.05,Tarjeta de Débito
T-16916,2025-11-30,Liderazgo Silencioso,Autoayuda / Desarrollo Personal,23.58,2,47.16,Tarjeta de Crédito
T-16917,2025-11-30,Reinos de Cristal Roto,Fantasía / Romantasy,23.43,1,23.43,Tarjeta de Crédito
T-16918,2025-11-30,La Mujer del Espejo Roto,Thriller / Suspense,22.25,1,22.25,Tarjeta de Débito
T-16919,2025-11-30,Horizonte Cuántico,Ciencia Ficción,22.58,1,22.58,Tarjeta de Crédito
T-16920,2025-11-30,Ecos del Futuro Perdido,Ciencia Ficción,20.19,1,20.19,Transferencia
T-16921,2025-11-30,Biblia de Estudio Contemporánea,Religión / Espiritualidad,39.48,1,39.48,Efectivo
T-16922,2025-11-30,El Diario de Gratitud Espiritual,Religión / Espiritualidad,12.86,1,12.86,Mercado Pago
T-16923,2025-11-30,Horizonte Cuántico,Ciencia Ficción,21.96,2,43.92,Mercado Pago
T-16924,2025-11-30,La Librería de los Sueños Compartidos,Romance,17.8,1,17.8,Transferencia
T-16925,2025-11-30,Data Science: De Cero a Experto,Negocios / Técnicos,40.65,1,40.65,Tarjeta de Crédito
T-16926,2025-11-30,El Año en que Callaron las Máquinas,Distopía / Especulativa,19.86,1,19.86,Efectivo
T-16927,2025-11-30,Hana no Kokoro Vol. 1,Manga / Novela Gráfica,12.31,1,12.31,Efectivo
T-16928,2025-11-30,Ecos del Futuro Perdido,Ciencia Ficción,20.25,1,20.25,Tarjeta de Crédito
T-16929,2025-11-30,La Librería de los Sueños Compartidos,Romance,17.65,1,17.65,Efectivo
T-16930,2025-11-30,Volver a Quererte en Otoño,Romance,15.97,1,15.97,Efectivo
T-16931,2025-11-30,Utopía Fracturada,Distopía / Especulativa,16.82,1,16.82,Mercado Pago
T-16932,2025-11-30,El Último Hechicero de Aldara,Fantasía / Romantasy,18.22,1,18.22,Tarjeta de Crédito
T-16933,2025-11-30,Mecha Warriors: Amanecer Vol. 4,Manga / Novela Gráfica,13.76,2,27.52,Tarjeta de Crédito
T-16934,2025-11-30,El Trono de Cenizas Eternas,Fantasía / Romantasy,25.02,1,25.02,Efectivo
T-16935,2025-11-30,Cuando el Destino Insiste,Romance,16.32,3,48.96,Tarjeta de Débito
T-16936,2025-11-30,Colores del Mundo: Un Viaje Ilustrado,Infantil,17.02,1,17.02,Tarjeta de Débito
T-16937,2025-11-30,Corte de Espinas y Sombras,Fantasía / Romantasy,23.66,1,23.66,Efectivo
T-16938,2025-11-30,El Café de los Corazones Rotos,Romance,15.13,1,15.13,Mercado Pago
T-16939,2025-12-01,Fe en Tiempos Modernos,Religión / Espiritualidad,20.4,1,20.4,Tarjeta de Crédito
T-16940,2025-12-01,Cartas que Nunca Envié,Romance,17.36,1,17.36,Tarjeta de Crédito
T-16941,2025-12-01,Yūrei: Espíritus Errantes Vol. 1,Manga / Novela Gráfica,10.84,1,10.84,Efectivo
